percentage,region,adlib_id
0.012721,Taichung,470719717341763
0.001106,Hsinchu,470719717341763
0.986173,Hsinchu City,470719717341763
0.011145,Unknown,278727173976656
0.004053,Kinmen,278727173976656
0.015198,Keelung City,278727173976656
0.029382,Yunlin,278727173976656
0.014184,Yilan,278727173976656
0.014184,Taitung,278727173976656
0.020263,Pingtung,278727173976656
0.005066,Penghu,278727173976656
0.018237,Nantou,278727173976656
0.031408,Miaoli,278727173976656
0.01925,Hualien,278727173976656
0.077001,Kaohsiung,278727173976656
0.052685,Hsinchu,278727173976656
0.006079,Chiayi,278727173976656
0.040527,Changhua,278727173976656
0.12462,New Taipei City,278727173976656
0.120567,Taichung,278727173976656
0.116515,Taoyuan City,278727173976656
0.051672,Tainan,278727173976656
0.109422,Taipei,278727173976656
0.118541,Hsinchu City,278727173976656
1,Unknown,3831233966926473
0.01884,Unknown,758304861512750
0.002955,Kinmen,758304861512750
0.015331,Keelung City,758304861512750
0.028629,Yunlin,758304861512750
0.013853,Yilan,758304861512750
0.008127,Taitung,758304861512750
0.029368,Pingtung,758304861512750
0.002955,Penghu,758304861512750
0.017547,Nantou,758304861512750
0.014961,Miaoli,758304861512750
0.011821,Hualien,758304861512750
0.122091,Kaohsiung,758304861512750
0.007758,Hsinchu,758304861512750
0.007019,Chiayi,758304861512750
0.041374,Changhua,758304861512750
0.194496,New Taipei City,758304861512750
0.134097,Taichung,758304861512750
0.086627,Taoyuan City,758304861512750
0.096971,Tainan,758304861512750
0.117104,Taipei,758304861512750
0.028075,Hsinchu City,758304861512750
0.022639,Unknown,520299855634751
5.52e-4,Lienchiang,520299855634751
0.016013,Keelung City,520299855634751
0.030922,Yunlin,520299855634751
0.009387,Yilan,520299855634751
0.009939,Taitung,520299855634751
0.0254,Pingtung,520299855634751
0.006074,Penghu,520299855634751
0.018774,Nantou,520299855634751
0.040861,Miaoli,520299855634751
0.004417,Kinmen,520299855634751
0.091662,Kaohsiung,520299855634751
0.016013,Hualien,520299855634751
0.045279,Hsinchu,520299855634751
0.00497,Chiayi,520299855634751
0.038653,Changhua,520299855634751
0.118167,New Taipei City,520299855634751
0.117062,Taichung,520299855634751
0.124793,Taoyuan City,520299855634751
0.059636,Tainan,520299855634751
0.085588,Taipei,520299855634751
0.113197,Hsinchu City,520299855634751
0.361905,Hsinchu,949402835824087
0.638095,Hsinchu City,949402835824087
0.018717,Unknown,285627186380990
0.001604,Lienchiang,285627186380990
0.008021,Keelung City,285627186380990
0.020321,Yunlin,285627186380990
0.014439,Yilan,285627186380990
0.008556,Taitung,285627186380990
0.033155,Pingtung,285627186380990
0.003743,Penghu,285627186380990
0.009626,Nantou,285627186380990
0.018182,Miaoli,285627186380990
0.001604,Kinmen,285627186380990
0.074332,Kaohsiung,285627186380990
0.009091,Hualien,285627186380990
0.01123,Hsinchu,285627186380990
0.002674,Chiayi,285627186380990
0.025134,Changhua,285627186380990
0.134225,New Taipei City,285627186380990
0.112834,Taichung,285627186380990
0.266845,Taoyuan City,285627186380990
0.059358,Tainan,285627186380990
0.128877,Taipei,285627186380990
0.037433,Hsinchu City,285627186380990
0.019241,Unknown,432045974433665
3.55e-4,Lienchiang,432045974433665
0.012816,Keelung City,432045974433665
0.023438,Yunlin,432045974433665
0.012171,Yilan,432045974433665
0.006618,Taitung,432045974433665
0.025052,Pingtung,432045974433665
0.003357,Penghu,432045974433665
0.013171,Nantou,432045974433665
0.012913000000000001,Miaoli,432045974433665
0.001517,Kinmen,432045974433665
0.131747,Kaohsiung,432045974433665
0.010912,Hualien,432045974433665
0.012397,Hsinchu,432045974433665
0.005391,Chiayi,432045974433665
0.027344,Changhua,432045974433665
0.153119,New Taipei City,432045974433665
0.131101,Taichung,432045974433665
0.085453,Taoyuan City,432045974433665
0.098237,Tainan,432045974433665
0.173747,Taipei,432045974433665
0.039902,Hsinchu City,432045974433665
0.018525,Unknown,734502360517440
0.006538,Kinmen,734502360517440
0.010897,Keelung City,734502360517440
0.027606,Yunlin,734502360517440
0.018888,Yilan,734502360517440
0.008355,Taitung,734502360517440
0.029786,Pingtung,734502360517440
0.005085,Penghu,734502360517440
0.014166,Nantou,734502360517440
0.018888,Miaoli,734502360517440
0.013803,Hualien,734502360517440
0.117327,Kaohsiung,734502360517440
0.009081,Hsinchu,734502360517440
0.008718,Chiayi,734502360517440
0.038867,Changhua,734502360517440
0.153651,New Taipei City,734502360517440
0.137668,Taichung,734502360517440
0.092989,Taoyuan City,734502360517440
0.088994,Tainan,734502360517440
0.146386,Taipei,734502360517440
0.033781,Hsinchu City,734502360517440
0.022836,Unknown,296621688623100
3.98e-4,Lienchiang,296621688623100
0.012959,Keelung City,296621688623100
0.023863,Yunlin,296621688623100
0.01107,Yilan,296621688623100
0.007756,Taitung,296621688623100
0.029531,Pingtung,296621688623100
0.003016,Penghu,296621688623100
0.012329,Nantou,296621688623100
0.008584,Miaoli,296621688623100
0.003115,Kinmen,296621688623100
0.123359,Kaohsiung,296621688623100
0.016572,Hualien,296621688623100
0.004507,Hsinchu,296621688623100
0.003215,Chiayi,296621688623100
0.025819,Changhua,296621688623100
0.135689,New Taipei City,296621688623100
0.108445,Taichung,296621688623100
0.07444,Taoyuan City,296621688623100
0.113019,Tainan,296621688623100
0.212979,Taipei,296621688623100
0.0465,Hsinchu City,296621688623100
0.016701,Unknown,2334085183390230
0.006263,Kinmen,2334085183390230
0.015658,Keelung City,2334085183390230
0.021921,Yunlin,2334085183390230
0.009395,Yilan,2334085183390230
0.008351,Taitung,2334085183390230
0.028184,Pingtung,2334085183390230
0.003132,Penghu,2334085183390230
0.01357,Nantou,2334085183390230
0.036534,Miaoli,2334085183390230
0.01357,Hualien,2334085183390230
0.10334,Kaohsiung,2334085183390230
0.061587,Hsinchu,2334085183390230
0.003132,Chiayi,2334085183390230
0.051148,Changhua,2334085183390230
0.113779,New Taipei City,2334085183390230
0.109603,Taichung,2334085183390230
0.122129,Taoyuan City,2334085183390230
0.049061,Tainan,2334085183390230
0.083507,Taipei,2334085183390230
0.129436,Hsinchu City,2334085183390230
1,Hsinchu City,938831683624754
1.79e-4,Lienchiang,309964473898361
0.003037,Kinmen,309964473898361
0.019114,Keelung City,309964473898361
0.023044,Yunlin,309964473898361
0.011254,Yilan,309964473898361
0.00911,Taitung,309964473898361
0.033226,Pingtung,309964473898361
0.005538,Penghu,309964473898361
0.024116,Nantou,309964473898361
0.026438,Miaoli,309964473898361
0.011969,Hualien,309964473898361
0.021793,Unknown,309964473898361
0.01179,Hsinchu,309964473898361
0.00661,Chiayi,309964473898361
0.041443,Changhua,309964473898361
0.181136,New Taipei City,309964473898361
0.131476,Taichung,309964473898361
0.103608,Taoyuan City,309964473898361
0.065559,Tainan,309964473898361
0.117363,Taipei,309964473898361
0.142908,Kaohsiung,309964473898361
0.009289,Hsinchu City,309964473898361
0.146089,Kaohsiung,297220778790844
0.147623,Taipei,297220778790844
0.097201,Tainan,297220778790844
0.09931,Taoyuan City,297220778790844
0.129985,Taichung,297220778790844
0.164302,New Taipei City,297220778790844
0.042753,Changhua,297220778790844
0.01227,Hsinchu,297220778790844
0.014379,Hualien,297220778790844
0.023006,Miaoli,297220778790844
0.022814,Nantou,297220778790844
0.007477,Penghu,297220778790844
0.046204,Pingtung,297220778790844
0.011503,Taitung,297220778790844
0.035084,Hsinchu City,297220778790844
0.418419,Taipei,144449874297063
0.213923,Taoyuan City,144449874297063
0.302393,New Taipei City,144449874297063
0.011603,Hsinchu,144449874297063
0.02103,Yilan,144449874297063
0.032632,Keelung City,144449874297063
0.023313,Unknown,2543338605973539
3.45e-4,Lienchiang,2543338605973539
0.016078,Keelung City,2543338605973539
0.026759,Yunlin,2543338605973539
0.012461,Yilan,2543338605973539
0.012173,Taitung,2543338605973539
0.026873,Pingtung,2543338605973539
0.00534,Penghu,2543338605973539
0.020672,Nantou,2543338605973539
0.023026,Miaoli,2543338605973539
0.002986,Kinmen,2543338605973539
0.1118,Kaohsiung,2543338605973539
0.018375,Hualien,2543338605973539
0.01114,Hsinchu,2543338605973539
0.005685,Chiayi,2543338605973539
0.045134,Changhua,2543338605973539
0.17215,New Taipei City,2543338605973539
0.138674,Taichung,2543338605973539
0.104393,Taoyuan City,2543338605973539
0.067471,Tainan,2543338605973539
0.124318,Taipei,2543338605973539
0.030835,Hsinchu City,2543338605973539
0.017125,Unknown,457810061960885
0.004893,Kinmen,457810061960885
0.007339,Keelung City,457810061960885
0.034862,Yunlin,457810061960885
0.012232,Yilan,457810061960885
0.011009,Taitung,457810061960885
0.017737,Pingtung,457810061960885
0.003058,Penghu,457810061960885
0.017125,Nantou,457810061960885
0.033639,Miaoli,457810061960885
0.015291,Hualien,457810061960885
0.094801,Kaohsiung,457810061960885
0.058104,Hsinchu,457810061960885
0.007339,Chiayi,457810061960885
0.035474,Changhua,457810061960885
0.11315,New Taipei City,457810061960885
0.121713,Taichung,457810061960885
0.112538,Taoyuan City,457810061960885
0.056269,Tainan,457810061960885
0.093578,Taipei,457810061960885
0.132722,Hsinchu City,457810061960885
2.26e-4,Lienchiang,477583613480354
0.003397,Kinmen,477583613480354
0.009284,Keelung City,477583613480354
0.016984,Yunlin,477583613480354
0.012908,Yilan,477583613480354
0.013361,Taitung,477583613480354
0.017437,Pingtung,477583613480354
0.002264,Penghu,477583613480354
0.011549,Nantou,477583613480354
0.011096,Miaoli,477583613480354
0.022192,Hualien,477583613480354
0.014493,Unknown,477583613480354
0.006114,Hsinchu,477583613480354
0.005888,Chiayi,477583613480354
0.024683,Changhua,477583613480354
0.193841,New Taipei City,477583613480354
0.085824,Taichung,477583613480354
0.070879,Taoyuan City,477583613480354
0.05865,Tainan,477583613480354
0.308877,Taipei,477583613480354
0.085145,Kaohsiung,477583613480354
0.024909,Hsinchu City,477583613480354
0.016898,Unknown,237177791490378
5.45e-4,Lienchiang,237177791490378
0.013355,Keelung City,237177791490378
0.018942,Yunlin,237177791490378
0.019624,Yilan,237177791490378
0.019079,Taitung,237177791490378
0.033252,Pingtung,237177791490378
0.003952,Penghu,237177791490378
0.0139,Nantou,237177791490378
0.01063,Miaoli,237177791490378
0.002726,Kinmen,237177791490378
0.151812,Kaohsiung,237177791490378
0.028618,Hualien,237177791490378
0.005996,Hsinchu,237177791490378
0.005179,Chiayi,237177791490378
0.02671,Changhua,237177791490378
0.142137,New Taipei City,237177791490378
0.109022,Taichung,237177791490378
0.068411,Taoyuan City,237177791490378
0.090215,Tainan,237177791490378
0.190515,Taipei,237177791490378
0.028482,Hsinchu City,237177791490378
0.02119,Unknown,282659870009939
9.35e-4,Lienchiang,282659870009939
0.016204,Keelung City,282659870009939
0.014646,Yunlin,282659870009939
0.019321,Yilan,282659870009939
0.010284,Taitung,282659870009939
0.017763,Pingtung,282659870009939
0.003428,Penghu,282659870009939
0.013711,Nantou,282659870009939
0.018697,Miaoli,282659870009939
0.003116,Kinmen,282659870009939
0.091306,Kaohsiung,282659870009939
0.016204,Hualien,282659870009939
0.014023,Hsinchu,282659870009939
0.002493,Chiayi,282659870009939
0.017451,Changhua,282659870009939
0.141165,New Taipei City,282659870009939
0.104082,Taichung,282659870009939
0.090994,Taoyuan City,282659870009939
0.059520000000000003,Tainan,282659870009939
0.273294,Taipei,282659870009939
0.050171,Hsinchu City,282659870009939
2.17e-4,Lienchiang,277237634104091
0.001557,Kinmen,277237634104091
0.011988,Keelung City,277237634104091
0.030858,Yunlin,277237634104091
0.017059,Yilan,277237634104091
0.010069,Taitung,277237634104091
0.038899,Pingtung,277237634104091
0.004853,Penghu,277237634104091
0.018001,Nantou,277237634104091
0.01724,Miaoli,277237634104091
0.013437,Hualien,277237634104091
0.024737,Unknown,277237634104091
0.009381,Hsinchu,277237634104091
0.006338,Chiayi,277237634104091
0.033032,Changhua,277237634104091
0.136581,New Taipei City,277237634104091
0.124013,Taichung,277237634104091
0.103912,Taoyuan City,277237634104091
0.092648,Tainan,277237634104091
0.125426,Taipei,277237634104091
0.148787,Kaohsiung,277237634104091
0.030967,Hsinchu City,277237634104091
0.022343,Unknown,1615914705270070
0.002031,Kinmen,1615914705270070
0.012187,Keelung City,1615914705270070
0.021666,Yunlin,1615914705270070
0.009479,Yilan,1615914705270070
0.007448,Taitung,1615914705270070
0.031821,Pingtung,1615914705270070
0.005416,Penghu,1615914705270070
0.020988,Nantou,1615914705270070
0.020311,Miaoli,1615914705270070
0.015572,Hualien,1615914705270070
0.161137,Kaohsiung,1615914705270070
0.016249,Hsinchu,1615914705270070
0.00677,Chiayi,1615914705270070
0.053487,Changhua,1615914705270070
0.117129,New Taipei City,1615914705270070
0.16046,Taichung,1615914705270070
0.109005,Taoyuan City,1615914705270070
0.088016,Tainan,1615914705270070
0.096818,Taipei,1615914705270070
0.021666,Hsinchu City,1615914705270070
3.17e-4,Lienchiang,967152664112680
0.002535,Kinmen,967152664112680
0.01616,Keelung City,967152664112680
0.026933,Yunlin,967152664112680
0.013308,Yilan,967152664112680
0.009506,Taitung,967152664112680
0.027567,Pingtung,967152664112680
0.005387,Penghu,967152664112680
0.023447,Nantou,967152664112680
0.02218,Miaoli,967152664112680
0.017744,Hualien,967152664112680
0.02218,Unknown,967152664112680
0.013308,Hsinchu,967152664112680
0.003802,Chiayi,967152664112680
0.042776,Changhua,967152664112680
0.140368,New Taipei City,967152664112680
0.132763,Taichung,967152664112680
0.101394,Taoyuan City,967152664112680
0.063054,Tainan,967152664112680
0.106464,Taipei,967152664112680
0.128961,Kaohsiung,967152664112680
0.079848,Hsinchu City,967152664112680
0.029457,Unknown,479169973500684
0.026357,Miaoli,479169973500684
0.00155,Kinmen,479169973500684
0.049612,Hsinchu City,479169973500684
0.023256,Keelung City,479169973500684
0.03876,Yunlin,479169973500684
0.009302,Yilan,479169973500684
0.04186,Pingtung,479169973500684
0.004651,Penghu,479169973500684
0.023256,Nantou,479169973500684
0.012403,Hualien,479169973500684
0.114729,Kaohsiung,479169973500684
0.006202,Hsinchu,479169973500684
0.006202,Chiayi,479169973500684
0.049612,Changhua,479169973500684
0.153488,New Taipei City,479169973500684
0.156589,Taichung,479169973500684
0.069767,Taoyuan City,479169973500684
0.111628,Tainan,479169973500684
0.063566,Taipei,479169973500684
0.007752,Taitung,479169973500684
0.451074,Taipei,264090198759476
0.197181,Taoyuan City,264090198759476
0.306835,New Taipei City,264090198759476
0.001967,Yilan,264090198759476
0.042944,Keelung City,264090198759476
0.019892,Unknown,381597419616756
6.22e-4,Lienchiang,381597419616756
0.015541,Keelung City,381597419616756
0.021757,Yunlin,381597419616756
0.011604,Yilan,381597419616756
0.010153,Taitung,381597419616756
0.032739,Pingtung,381597419616756
0.005387,Penghu,381597419616756
0.023,Nantou,381597419616756
0.02673,Miaoli,381597419616756
0.003108,Kinmen,381597419616756
0.14712,Kaohsiung,381597419616756
0.015126,Hualien,381597419616756
0.01264,Hsinchu,381597419616756
0.003315,Chiayi,381597419616756
0.042064,Changhua,381597419616756
0.162039,New Taipei City,381597419616756
0.120182,Taichung,381597419616756
0.098632,Taoyuan City,381597419616756
0.070037,Tainan,381597419616756
0.118525,Taipei,381597419616756
0.039785,Hsinchu City,381597419616756
0.027629,Unknown,1923388764474910
0.003299,Kinmen,1923388764474910
0.009072,Keelung City,1923388764474910
0.031753,Yunlin,1923388764474910
0.022268,Yilan,1923388764474910
0.006598,Taitung,1923388764474910
0.033402,Pingtung,1923388764474910
0.002474,Penghu,1923388764474910
0.016495,Nantou,1923388764474910
0.021031,Miaoli,1923388764474910
0.011546,Hualien,1923388764474910
0.118351,Kaohsiung,1923388764474910
0.00866,Hsinchu,1923388764474910
0.004948,Chiayi,1923388764474910
0.041649,Changhua,1923388764474910
0.153402,New Taipei City,1923388764474910
0.143093,Taichung,1923388764474910
0.07299,Taoyuan City,1923388764474910
0.098557,Tainan,1923388764474910
0.143093,Taipei,1923388764474910
0.029691,Hsinchu City,1923388764474910
0.023622,Unknown,170157308303904
0.006021,Kinmen,170157308303904
0.0088,Keelung City,170157308303904
0.027791,Yunlin,170157308303904
0.02038,Yilan,170157308303904
0.012969,Taitung,170157308303904
0.025938,Pingtung,170157308303904
0.005095,Penghu,170157308303904
0.017601,Nantou,170157308303904
0.015285,Miaoli,170157308303904
0.009264,Hualien,170157308303904
0.132006,Kaohsiung,170157308303904
0.009264,Hsinchu,170157308303904
0.006484,Chiayi,170157308303904
0.047707,Changhua,170157308303904
0.138953,New Taipei City,170157308303904
0.124132,Taichung,170157308303904
0.073645,Taoyuan City,170157308303904
0.112552,Tainan,170157308303904
0.149143,Taipei,170157308303904
0.033349,Hsinchu City,170157308303904
0.020945,Unknown,291461432454840
4.72e-4,Lienchiang,291461432454840
0.017008,Keelung City,291461432454840
0.022835,Yunlin,291461432454840
0.011181,Yilan,291461432454840
0.011024,Taitung,291461432454840
0.033071,Pingtung,291461432454840
0.004882,Penghu,291461432454840
0.02315,Nantou,291461432454840
0.029764,Miaoli,291461432454840
0.004882,Kinmen,291461432454840
0.129921,Kaohsiung,291461432454840
0.018425,Hualien,291461432454840
0.011181,Hsinchu,291461432454840
0.004882,Chiayi,291461432454840
0.040945,Changhua,291461432454840
0.157638,New Taipei City,291461432454840
0.128504,Taichung,291461432454840
0.107402,Taoyuan City,291461432454840
0.065669,Tainan,291461432454840
0.121575,Taipei,291461432454840
0.034646,Hsinchu City,291461432454840
0.020668,Unknown,498585648161758
5.04e-4,Lienchiang,498585648161758
0.014997,Keelung City,498585648161758
0.017895,Yunlin,498585648161758
0.021676,Yilan,498585648161758
0.008444,Taitung,498585648161758
0.017013,Pingtung,498585648161758
0.002899,Penghu,498585648161758
0.014871,Nantou,498585648161758
0.019912,Miaoli,498585648161758
0.003781,Kinmen,498585648161758
0.074606,Kaohsiung,498585648161758
0.012728,Hualien,498585648161758
0.014997,Hsinchu,498585648161758
0.003403,Chiayi,498585648161758
0.027221,Changhua,498585648161758
0.157656,New Taipei City,498585648161758
0.096912,Taichung,498585648161758
0.092124,Taoyuan City,498585648161758
0.06213,Tainan,498585648161758
0.259735,Taipei,498585648161758
0.055829,Hsinchu City,498585648161758
0.019912,Unknown,933196507454110
5.17e-4,Lienchiang,933196507454110
0.016809,Keelung City,933196507454110
0.03129,Yunlin,933196507454110
0.017326,Yilan,933196507454110
0.010603,Taitung,933196507454110
0.027929,Pingtung,933196507454110
0.007499,Penghu,933196507454110
0.029222,Nantou,933196507454110
0.03698,Miaoli,933196507454110
0.00362,Kinmen,933196507454110
0.115076,Kaohsiung,933196507454110
0.016809,Hualien,933196507454110
0.010085,Hsinchu,933196507454110
0.005172,Chiayi,933196507454110
0.051978,Changhua,933196507454110
0.147918,New Taipei City,933196507454110
0.13835,Taichung,933196507454110
0.091544,Taoyuan City,933196507454110
0.063615,Tainan,933196507454110
0.091285,Taipei,933196507454110
0.06646,Hsinchu City,933196507454110
0.021834,Unknown,197032542230393
0.04605,Changhua,197032542230393
0.019055,Yilan,197032542230393
0.008734,Taitung,197032542230393
0.026995,Pingtung,197032542230393
0.00794,Penghu,197032542230393
0.004764,Kinmen,197032542230393
0.008337,Hualien,197032542230393
0.011909,Hsinchu,197032542230393
0.013894,Chiayi,197032542230393
0.079794,Taoyuan City,197032542230393
0.123065,Kaohsiung,197032542230393
0.012703,Keelung City,197032542230393
0.028186,Yunlin,197032542230393
0.018261,Nantou,197032542230393
0.017864,Miaoli,197032542230393
0.145693,New Taipei City,197032542230393
0.132592,Taichung,197032542230393
0.108376,Tainan,197032542230393
0.132592,Taipei,197032542230393
0.031362,Hsinchu City,197032542230393
0.024466,Unknown,302903027874424
6.89e-4,Lienchiang,302903027874424
0.013094,Keelung City,302903027874424
0.031702,Yunlin,302903027874424
0.013784,Yilan,302903027874424
0.010682,Taitung,302903027874424
0.035493,Pingtung,302903027874424
0.007236,Penghu,302903027874424
0.026878,Nantou,302903027874424
0.02929,Miaoli,302903027874424
0.002757,Kinmen,302903027874424
0.131289,Kaohsiung,302903027874424
0.015162,Hualien,302903027874424
0.017229,Hsinchu,302903027874424
0.005513,Chiayi,302903027874424
0.04583,Changhua,302903027874424
0.146795,New Taipei City,302903027874424
0.140593,Taichung,302903027874424
0.098208,Taoyuan City,302903027874424
0.065127,Tainan,302903027874424
0.094073,Taipei,302903027874424
0.044108,Hsinchu City,302903027874424
1,Taipei,824056391655674
0.4,Taipei,469103897635218
0.201594,Taoyuan City,469103897635218
0.336255,New Taipei City,469103897635218
0.006375,Hsinchu,469103897635218
0.018327,Yilan,469103897635218
0.03745,Keelung City,469103897635218
0.022686,Unknown,211221033703773
2.14e-4,Lienchiang,211221033703773
0.015302,Keelung City,211221033703773
0.028571,Yunlin,211221033703773
0.015516,Yilan,211221033703773
0.009631,Taitung,211221033703773
0.032424,Pingtung,211221033703773
0.003959,Penghu,211221033703773
0.019904,Nantou,211221033703773
0.017335,Miaoli,211221033703773
0.002675,Kinmen,211221033703773
0.144783,Kaohsiung,211221033703773
0.016265,Hualien,211221033703773
0.008454,Hsinchu,211221033703773
0.007598,Chiayi,211221033703773
0.041948,Changhua,211221033703773
0.160621,New Taipei City,211221033703773
0.121562,Taichung,211221033703773
0.092991,Taoyuan City,211221033703773
0.090958,Tainan,211221033703773
0.116961,Taipei,211221033703773
0.029642,Hsinchu City,211221033703773
0.02064,Unknown,757912804892705
3.86e-4,Lienchiang,757912804892705
0.015046,Keelung City,757912804892705
0.028356,Yunlin,757912804892705
0.011767,Yilan,757912804892705
0.008681,Taitung,757912804892705
0.029514,Pingtung,757912804892705
0.005015,Penghu,757912804892705
0.022377,Nantou,757912804892705
0.026235,Miaoli,757912804892705
0.003665,Kinmen,757912804892705
0.151427,Kaohsiung,757912804892705
0.018133,Hualien,757912804892705
0.015818,Hsinchu,757912804892705
0.00598,Chiayi,757912804892705
0.044367,Changhua,757912804892705
0.1549,New Taipei City,757912804892705
0.122492,Taichung,757912804892705
0.104552,Taoyuan City,757912804892705
0.064429,Tainan,757912804892705
0.103781,Taipei,757912804892705
0.042438,Hsinchu City,757912804892705
1.2e-4,Taichung,856208931600343
1.2e-4,Taipei,856208931600343
0.245776,Taoyuan City,856208931600343
0.115398,New Taipei City,856208931600343
0.340923,Hsinchu,856208931600343
0.05728,Miaoli,856208931600343
0.240383,Hsinchu City,856208931600343
0.482115,Taipei,464781038068560
0.023328,Taoyuan City,464781038068560
0.346812,New Taipei City,464781038068560
0.07465,Hsinchu,464781038068560
0.013997,Miaoli,464781038068560
0.055988,Hsinchu City,464781038068560
0.00311,Keelung City,464781038068560
0.023198,Unknown,631314031071727
0.022297,Miaoli,631314031071727
0.035811,Hsinchu City,631314031071727
0.015766,Keelung City,631314031071727
0.025,Yunlin,631314031071727
0.012613,Yilan,631314031071727
0.011036,Taitung,631314031071727
0.031982,Pingtung,631314031071727
0.00518,Penghu,631314031071727
0.014414,Nantou,631314031071727
0.002252,Kinmen,631314031071727
0.153604,Kaohsiung,631314031071727
0.020045,Hualien,631314031071727
0.01036,Hsinchu,631314031071727
0.005405,Chiayi,631314031071727
0.042568,Changhua,631314031071727
0.147072,New Taipei City,631314031071727
0.118468,Taichung,631314031071727
0.098874,Taoyuan City,631314031071727
0.070946,Tainan,631314031071727
0.132658,Taipei,631314031071727
4.5e-4,Lienchiang,631314031071727
0.994792,Taoyuan City,559084068405337
0.005208,Hsinchu,559084068405337
0.009324,Hsinchu,565753597645312
0.015126,Hualien,565753597645312
0.011811,Keelung City,565753597645312
0.016577,Yunlin,565753597645312
0.012433,Yilan,565753597645312
0.010775,Taitung,565753597645312
0.026109,Pingtung,565753597645312
0.002901,Penghu,565753597645312
0.015748,Nantou,565753597645312
0.010775,Miaoli,565753597645312
0.004351,Chiayi,565753597645312
0.001036,Kinmen,565753597645312
0.030046,Changhua,565753597645312
0.158931,New Taipei City,565753597645312
0.130957,Taichung,565753597645312
0.077704,Taoyuan City,565753597645312
0.095524,Tainan,565753597645312
0.154579,Taipei,565753597645312
0.160796,Kaohsiung,565753597645312
0.019063,Unknown,565753597645312
0.035433,Hsinchu City,565753597645312
0.479514,Taipei,778840282747578
0.158228,Taoyuan City,778840282747578
0.362258,New Taipei City,778840282747578
0.02908,Unknown,279104093866537
0.039305,Miaoli,279104093866537
0.023328,Hsinchu City,279104093866537
0.013315,Keelung City,279104093866537
0.036429,Yunlin,279104093866537
0.018108,Yilan,279104093866537
0.014913,Taitung,279104093866537
0.039519,Pingtung,279104093866537
0.0098,Penghu,279104093866537
0.026417,Nantou,279104093866537
0.00735,Kinmen,279104093866537
0.115573,Kaohsiung,279104093866537
0.020878,Hualien,279104093866537
0.01225,Hsinchu,279104093866537
0.0098,Chiayi,279104093866537
0.059331,Changhua,279104093866537
0.139433,New Taipei City,279104093866537
0.125692,Taichung,279104093866537
0.090754,Taoyuan City,279104093866537
0.105667,Tainan,279104093866537
0.062953,Taipei,279104093866537
1.07e-4,Lienchiang,279104093866537
1,Taipei,843388609590928
0.014782,Unknown,2863657353894329
6.25e-4,Lienchiang,2863657353894329
0.011451,Keelung City,2863657353894329
0.014366,Yunlin,2863657353894329
0.014887,Yilan,2863657353894329
0.013429,Taitung,2863657353894329
0.022174,Pingtung,2863657353894329
0.001978,Penghu,2863657353894329
0.0127,Nantou,2863657353894329
0.012076,Miaoli,2863657353894329
0.003123,Kinmen,2863657353894329
0.102852,Kaohsiung,2863657353894329
0.018426,Hualien,2863657353894329
0.011763,Hsinchu,2863657353894329
0.003539,Chiayi,2863657353894329
0.020612,Changhua,2863657353894329
0.165626,New Taipei City,2863657353894329
0.103269,Taichung,2863657353894329
0.064022,Taoyuan City,2863657353894329
0.075578,Tainan,2863657353894329
0.276702,Taipei,2863657353894329
0.036019,Hsinchu City,2863657353894329
5.03e-4,Nantou,507735573939000
0.889605,Taichung,507735573939000
0.108081,Changhua,507735573939000
0.001811,Miaoli,507735573939000
0.893711,Taichung,516509396421203
0.104124,Changhua,516509396421203
0.001968,Miaoli,516509396421203
1.97e-4,Nantou,516509396421203
6.9e-5,Lienchiang,1961058694058639
9.01e-4,Kinmen,1961058694058639
0.01574,Keelung City,1961058694058639
0.023852,Yunlin,1961058694058639
0.013868,Yilan,1961058694058639
0.006934,Taitung,1961058694058639
0.028914,Pingtung,1961058694058639
0.003328,Penghu,1961058694058639
0.015116,Nantou,1961058694058639
0.013105,Miaoli,1961058694058639
0.009846,Hualien,1961058694058639
0.020247,Unknown,1961058694058639
0.008182,Hsinchu,1961058694058639
0.004368,Chiayi,1961058694058639
0.030786,Changhua,1961058694058639
0.180072,New Taipei City,1961058694058639
0.103384,Taichung,1961058694058639
0.135834,Taoyuan City,1961058694058639
0.087852,Tainan,1961058694058639
0.138122,Taipei,1961058694058639
0.13209,Kaohsiung,1961058694058639
0.027389,Hsinchu City,1961058694058639
0.022641,Unknown,460486675270866
2.37e-4,Lienchiang,460486675270866
0.017188,Keelung City,460486675270866
0.024419,Yunlin,460486675270866
0.010431,Yilan,460486675270866
0.009602,Taitung,460486675270866
0.031887,Pingtung,460486675270866
0.004979,Penghu,460486675270866
0.022404,Nantou,460486675270866
0.02276,Miaoli,460486675270866
0.002608,Kinmen,460486675270866
0.156946,Kaohsiung,460486675270866
0.016714,Hualien,460486675270866
0.008772,Hsinchu,460486675270866
0.004623,Chiayi,460486675270866
0.041252,Changhua,460486675270866
0.169275,New Taipei City,460486675270866
0.123637,Taichung,460486675270866
0.104433,Taoyuan City,460486675270866
0.070768,Tainan,460486675270866
0.118658,Taipei,460486675270866
0.015766,Hsinchu City,460486675270866
0.018529,Unknown,174125204543686
1.02e-4,Lienchiang,174125204543686
0.012195,Keelung City,174125204543686
0.019647,Yunlin,174125204543686
0.013448,Yilan,174125204543686
0.006436,Taitung,174125204543686
0.027878,Pingtung,174125204543686
0.002371,Penghu,174125204543686
0.012974,Nantou,174125204543686
