percentage,age,gender,adlib_id
5.11e-4,35-44,unknown,264161365189641
2.84e-4,18-24,unknown,264161365189641
0.04386,45-54,female,459445091906658
0.184211,35-44,female,459445091906658
0.470395,25-34,female,459445091906658
0.301535,18-24,female,459445091906658
0.2,25-34,male,874323663127730
0.6,18-24,female,874323663127730
0.2,25-34,female,874323663127730
8.14e-4,55-64,unknown,3748888135146316
0.21571,55-64,male,3748888135146316
0.006919,18-24,female,3748888135146316
0.092796,25-34,male,3748888135146316
0.172161,45-54,male,3748888135146316
0.19536,65+,male,3748888135146316
0.073667,18-24,male,3748888135146316
0.138787,35-44,male,3748888135146316
0.034188,55-64,female,3748888135146316
0.001221,25-34,unknown,3748888135146316
0.011803,45-54,female,3748888135146316
0.01221,35-44,female,3748888135146316
0.030932,65+,female,3748888135146316
8.14e-4,18-24,unknown,3748888135146316
8.14e-4,65+,unknown,3748888135146316
0.001221,35-44,unknown,3748888135146316
0.010582,25-34,female,3748888135146316
3.63e-4,18-24,unknown,300893071479542
0.088235,65+,female,300893071479542
0.006173,25-34,female,300893071479542
0.003994,18-24,female,300893071479542
7.26e-4,55-64,unknown,300893071479542
3.63e-4,35-44,unknown,300893071479542
0.015614,18-24,male,300893071479542
0.011983,35-44,female,300893071479542
0.087146,35-44,male,300893071479542
3.63e-4,45-54,unknown,300893071479542
0.023239,25-34,male,300893071479542
0.26289,55-64,male,300893071479542
0.041394,45-54,female,300893071479542
0.229484,45-54,male,300893071479542
0.090414,55-64,female,300893071479542
0.137255,65+,male,300893071479542
3.63e-4,65+,unknown,300893071479542
0.001043,55-64,unknown,880675959455061
0.041029,25-34,male,880675959455061
3.48e-4,65+,unknown,880675959455061
3.48e-4,45-54,unknown,880675959455061
3.48e-4,18-24,unknown,880675959455061
6.95e-4,35-44,unknown,880675959455061
0.050417,55-64,female,880675959455061
0.053894,65+,female,880675959455061
0.014256,25-34,female,880675959455061
0.007997,35-44,female,880675959455061
0.058414,18-24,male,880675959455061
0.269819,55-64,male,880675959455061
0.064325,35-44,male,880675959455061
0.173157,45-54,male,880675959455061
0.014604,45-54,female,880675959455061
0.195063,65+,male,880675959455061
0.053894,18-24,female,880675959455061
3.48e-4,25-34,unknown,880675959455061
2.62e-4,55-64,unknown,249784770205764
4.26e-4,65+,unknown,249784770205764
0.008221,25-34,female,249784770205764
0.056433,45-54,female,249784770205764
0.084436,65+,female,249784770205764
0.102417,55-64,female,249784770205764
0.028462,25-34,male,249784770205764
0.243908,55-64,male,249784770205764
0.228514,45-54,male,249784770205764
0.11935,65+,male,249784770205764
0.104382,35-44,male,249784770205764
0.022141,35-44,female,249784770205764
3.6e-4,35-44,unknown,249784770205764
9.8e-5,25-34,unknown,249784770205764
5.9e-4,45-54,unknown,249784770205764
0.014521,35-44,female,746129082942233
0.005948,25-34,female,746129082942233
0.048111,45-54,female,746129082942233
0.079601,65+,female,746129082942233
0.025717,25-34,male,746129082942233
0.107768,35-44,male,746129082942233
0.097446,55-64,female,746129082942233
0.244927,45-54,male,746129082942233
0.119839,65+,male,746129082942233
0.254374,55-64,male,746129082942233
3.5e-4,65+,unknown,746129082942233
5.25e-4,35-44,unknown,746129082942233
7e-4,45-54,unknown,746129082942233
1.75e-4,55-64,unknown,746129082942233
2.11e-4,45-54,unknown,3846229388802330
0.112234,65+,male,3846229388802330
2.11e-4,18-24,unknown,3846229388802330
4.21e-4,35-44,unknown,3846229388802330
0.119604,35-44,male,3846229388802330
0.015372,25-34,female,3846229388802330
0.096231,55-64,female,3846229388802330
0.087387,65+,female,3846229388802330
0.091177,25-34,male,3846229388802330
6.32e-4,25-34,unknown,3846229388802330
0.025058,35-44,female,3846229388802330
0.173089,55-64,male,3846229388802330
0.080017,18-24,male,3846229388802330
0.14382,45-54,male,3846229388802330
0.041693,45-54,female,3846229388802330
0.012634,18-24,female,3846229388802330
2.11e-4,65+,unknown,3846229388802330
1.7e-4,18-24,unknown,207922674427449
0.069343,35-44,male,207922674427449
1.7e-4,25-34,unknown,207922674427449
5.09e-4,65+,unknown,207922674427449
4.24e-4,45-54,unknown,207922674427449
0.006535,18-24,female,207922674427449
0.019521,25-34,male,207922674427449
0.092344,65+,female,207922674427449
0.096758,55-64,female,207922674427449
2.55e-4,55-64,unknown,207922674427449
0.155576,65+,male,207922674427449
0.261161,55-64,male,207922674427449
0.213716,45-54,male,207922674427449
0.046681,45-54,female,207922674427449
0.007978,25-34,female,207922674427449
0.013665,35-44,female,207922674427449
0.014599000000000001,18-24,male,207922674427449
5.94e-4,35-44,unknown,207922674427449
0.00143,55-64,unknown,428410068251984
0.275024,65+,male,428410068251984
0.331745,55-64,male,428410068251984
0.044805,55-64,female,428410068251984
0.177312,45-54,male,428410068251984
0.07817,35-44,male,428410068251984
0.029552,25-34,male,428410068251984
0.032888,65+,female,428410068251984
0.00715,25-34,female,428410068251984
0.015253,45-54,female,428410068251984
0.005243,35-44,female,428410068251984
4.77e-4,45-54,unknown,428410068251984
9.53e-4,65+,unknown,428410068251984
4.19e-4,45-54,unknown,863039204272687
0.015623,18-24,male,863039204272687
4.19e-4,65+,unknown,863039204272687
3.15e-4,25-34,unknown,863039204272687
0.243158,55-64,male,863039204272687
0.13023,65+,male,863039204272687
0.004404,18-24,female,863039204272687
0.269896,45-54,male,863039204272687
0.069414,55-64,female,863039204272687
2.1e-4,18-24,unknown,863039204272687
2.1e-4,55-64,unknown,863039204272687
0.035651,45-54,female,863039204272687
0.01426,35-44,female,863039204272687
0.121736,35-44,male,863039204272687
0.027262,25-34,male,863039204272687
0.059872,65+,female,863039204272687
0.006501,25-34,female,863039204272687
4.19e-4,35-44,unknown,863039204272687
0.003384,55-64,female,194810119106152
4.51e-4,45-54,unknown,194810119106152
0.0088,55-64,male,194810119106152
0.0625,25-34,female,194810119106152
0.221119,35-44,female,194810119106152
0.356498,35-44,male,194810119106152
0.139666,25-34,male,194810119106152
0.139892,45-54,male,194810119106152
0.0625,45-54,female,194810119106152
0.004513,35-44,unknown,194810119106152
6.77e-4,25-34,unknown,194810119106152
5.82e-4,35-44,unknown,3453260078233057
0.001745,45-54,unknown,3453260078233057
0.006399,25-34,female,3453260078233057
0.020942,45-54,female,3453260078233057
0.119255,35-44,male,3453260078233057
0.029087,18-24,male,3453260078233057
0.015125,35-44,female,3453260078233057
0.146015,65+,male,3453260078233057
0.265852,55-64,male,3453260078233057
0.213496,45-54,male,3453260078233057
0.065154,65+,female,3453260078233057
0.076207,55-64,female,3453260078233057
0.035486,25-34,male,3453260078233057
0.004654,18-24,female,3453260078233057
0.005627,18-24,female,470717064296645
0.00662,25-34,female,470717064296645
0.077458,65+,female,470717064296645
0.135055,65+,male,470717064296645
0.269116,55-64,male,470717064296645
0.230387,45-54,male,470717064296645
0.076134,35-44,male,470717064296645
0.108904,55-64,female,470717064296645
0.03906,45-54,female,470717064296645
0.012579,35-44,female,470717064296645
0.021516,25-34,male,470717064296645
0.016882,18-24,male,470717064296645
3.31e-4,45-54,unknown,470717064296645
3.31e-4,18-24,unknown,470717064296645
3.32e-4,18-24,unknown,1140449286426172
3.32e-4,35-44,unknown,1140449286426172
0.006967,25-34,female,1140449286426172
0.004977,18-24,female,1140449286426172
0.014599000000000001,18-24,male,1140449286426172
3.32e-4,55-64,unknown,1140449286426172
0.034506,65+,female,1140449286426172
0.072329,55-64,female,1140449286426172
0.080956,65+,male,1140449286426172
0.210683,55-64,male,1140449286426172
0.034506,25-34,male,1140449286426172
0.159589,35-44,male,1140449286426172
0.313537,45-54,male,1140449286426172
0.047777,45-54,female,1140449286426172
0.018248,35-44,female,1140449286426172
3.32e-4,45-54,unknown,1140449286426172
7.32e-4,45-54,unknown,272906437625053
0.01594,25-34,female,272906437625053
0.048715,45-54,female,272906437625053
0.024561,35-44,female,272906437625053
0.234792,35-44,male,272906437625053
0.152407,55-64,male,272906437625053
0.173308,25-34,male,272906437625053
0.039444,55-64,female,272906437625053
0.308474,45-54,male,272906437625053
9.76e-4,35-44,unknown,272906437625053
8.1e-5,55-64,unknown,272906437625053
5.69e-4,25-34,unknown,272906437625053
8.09e-4,18-24,unknown,467600157607420
0.001618,55-64,unknown,467600157607420
0.004045,25-34,female,467600157607420
0.038835,65+,female,467600157607420
0.067152,25-34,male,467600157607420
0.046117,18-24,male,467600157607420
0.014563,35-44,female,467600157607420
0.119741,65+,male,467600157607420
0.12945,35-44,male,467600157607420
0.241909,55-64,male,467600157607420
0.050162,55-64,female,467600157607420
0.259709,45-54,male,467600157607420
0.021036,45-54,female,467600157607420
0.004854,18-24,female,467600157607420
5.3e-4,35-44,unknown,571305843828763
2.65e-4,55-64,unknown,571305843828763
0.010066,25-34,female,571305843828763
5.3e-4,45-54,unknown,571305843828763
0.217748,35-44,male,571305843828763
0.021192,35-44,female,571305843828763
0.035497,45-54,female,571305843828763
0.240795,45-54,male,571305843828763
0.163444,25-34,male,571305843828763
0.15894,55-64,male,571305843828763
0.044768,55-64,female,571305843828763
0.078146,65+,male,571305843828763
0.027285,65+,female,571305843828763
7.95e-4,25-34,unknown,571305843828763
6.95e-4,65+,unknown,257545929201084
0.10153,35-44,male,257545929201084
0.001043,35-44,unknown,257545929201084
0.014604,35-44,female,257545929201084
0.023992,65+,female,257545929201084
0.057371,25-34,male,257545929201084
0.15612,18-24,female,257545929201084
0.042072,25-34,female,257545929201084
0.149513,55-64,male,257545929201084
3.48e-4,18-24,unknown,257545929201084
0.091794,65+,male,257545929201084
0.164812,45-54,male,257545929201084
0.137344,18-24,male,257545929201084
0.021558,45-54,female,257545929201084
0.001043,45-54,unknown,257545929201084
0.035118,55-64,female,257545929201084
6.95e-4,55-64,unknown,257545929201084
3.48e-4,25-34,unknown,257545929201084
5.5e-4,35-44,unknown,1976385595848903
0.246325,45-54,male,1976385595848903
0.005101,18-24,female,1976385595848903
0.007351,25-34,female,1976385595848903
0.043004,45-54,female,1976385595848903
2.5e-4,55-64,unknown,1976385595848903
0.080408,55-64,female,1976385595848903
0.127263,65+,male,1976385595848903
0.243874,55-64,male,1976385595848903
1.5e-4,25-34,unknown,1976385595848903
0.035104,25-34,male,1976385595848903
0.108361,35-44,male,1976385595848903
0.065807,65+,female,1976385595848903
0.020552,18-24,male,1976385595848903
0.014651,35-44,female,1976385595848903
2e-4,18-24,unknown,1976385595848903
3.5e-4,65+,unknown,1976385595848903
7e-4,45-54,unknown,1976385595848903
0.002545,25-34,unknown,782177179056165
0.229008,18-24,female,782177179056165
0.096692,25-34,female,782177179056165
0.409669,18-24,male,782177179056165
0.259542,25-34,male,782177179056165
0.002545,18-24,unknown,782177179056165
2.76e-4,18-24,unknown,131276072237775
0.013819,35-44,female,131276072237775
5.53e-4,35-44,unknown,131276072237775
3.68e-4,25-34,unknown,131276072237775
4.61e-4,55-64,unknown,131276072237775
8.29e-4,45-54,unknown,131276072237775
0.133211,35-44,male,131276072237775
0.281253,45-54,male,131276072237775
0.250944,55-64,male,131276072237775
0.006449,25-34,female,131276072237775
0.112206,65+,male,131276072237775
0.035836,45-54,female,131276072237775
0.014187,18-24,male,131276072237775
0.063289,55-64,female,131276072237775
0.02948,25-34,male,131276072237775
0.052787,65+,female,131276072237775
0.003777,18-24,female,131276072237775
2.76e-4,65+,unknown,131276072237775
5.31e-4,35-44,unknown,462554278455822
0.044951,25-34,male,462554278455822
2.83e-4,18-24,unknown,462554278455822
3.54e-4,25-34,unknown,462554278455822
0.007297,18-24,female,462554278455822
4.6e-4,55-64,unknown,462554278455822
0.029684,35-44,female,462554278455822
0.017038,18-24,male,462554278455822
0.104956,35-44,male,462554278455822
6.38e-4,45-54,unknown,462554278455822
0.200099,45-54,male,462554278455822
0.114484,65+,male,462554278455822
0.187914,55-64,male,462554278455822
0.093656,65+,female,462554278455822
0.113917,55-64,female,462554278455822
0.068648,45-54,female,462554278455822
0.0147,25-34,female,462554278455822
3.9e-4,65+,unknown,462554278455822
4.65e-4,25-34,unknown,236182781486487
0.514334,45-54,male,236182781486487
0.058887,45-54,female,236182781486487
0.306834,35-44,male,236182781486487
0.078413,25-34,male,236182781486487
0.028359,35-44,female,236182781486487
0.010228,25-34,female,236182781486487
0.00093000000000000005,45-54,unknown,236182781486487
0.00155,35-44,unknown,236182781486487
0.001728,25-34,unknown,3036117183278922
0.263461,45-54,male,3036117183278922
0.009502,18-24,female,3036117183278922
0.019868,25-34,female,3036117183278922
0.277282,35-44,male,3036117183278922
0.053268,35-44,female,3036117183278922
0.029369,65+,male,3036117183278922
0.086381,55-64,male,3036117183278922
0.045782,45-54,female,3036117183278922
0.004607,35-44,unknown,3036117183278922
0.054132,18-24,male,3036117183278922
0.122661,25-34,male,3036117183278922
0.00835,65+,female,3036117183278922
0.018428,55-64,female,3036117183278922
0.001152,55-64,unknown,3036117183278922
0.00144,65+,unknown,3036117183278922
0.002303,45-54,unknown,3036117183278922
2.88e-4,18-24,unknown,3036117183278922
3.07e-4,18-24,unknown,832775934328847
0.047838,65+,female,832775934328847
0.035265,18-24,male,832775934328847
0.004906,18-24,female,832775934328847
0.005213,25-34,female,832775934328847
0.063784,25-34,male,832775934328847
0.126342,35-44,male,832775934328847
9.2e-4,35-44,unknown,832775934328847
0.25575,55-64,male,832775934328847
0.197179,45-54,male,832775934328847
0.014413,45-54,female,832775934328847
0.190432,65+,male,832775934328847
0.012573,35-44,female,832775934328847
0.043238,55-64,female,832775934328847
9.2e-4,65+,unknown,832775934328847
9.2e-4,55-64,unknown,832775934328847
0.078506,55-64,female,4053814867983300
0.010542,35-44,female,4053814867983300
3.07e-4,25-34,unknown,4053814867983300
3.07e-4,55-64,unknown,4053814867983300
2.05e-4,18-24,unknown,4053814867983300
4.09e-4,65+,unknown,4053814867983300
0.003685,18-24,female,4053814867983300
5.12e-4,45-54,unknown,4053814867983300
0.006448,25-34,female,4053814867983300
0.144319,65+,male,4053814867983300
0.071238,65+,female,4053814867983300
0.014023,18-24,male,4053814867983300
0.024258,25-34,male,4053814867983300
0.097851,35-44,male,4053814867983300
0.030092,45-54,female,4053814867983300
0.249744,45-54,male,4053814867983300
0.267144,55-64,male,4053814867983300
4.09e-4,35-44,unknown,4053814867983300
6.71e-4,45-54,unknown,189570095838007
0.005369,25-34,female,189570095838007
0.194295,55-64,male,189570095838007
0.230537,35-44,male,189570095838007
0.388926,45-54,male,189570095838007
0.041611,55-64,female,189570095838007
0.056376,45-54,female,189570095838007
0.055034,25-34,male,189570095838007
0.02651,35-44,female,189570095838007
6.71e-4,35-44,unknown,189570095838007
2.6e-4,18-24,unknown,304255854635193
0.016142,13-17,male,304255854635193
7.81e-4,25-34,unknown,304255854635193
7.81e-4,35-44,unknown,304255854635193
0.003385,13-17,female,304255854635193
0.155949,55-64,male,304255854635193
0.087998,55-64,female,304255854635193
0.049727,18-24,male,304255854635193
0.136944,35-44,male,304255854635193
0.206977,45-54,male,304255854635193
7.81e-4,45-54,unknown,304255854635193
0.076803,65+,male,304255854635193
0.058578,45-54,female,304255854635193
0.010935,18-24,female,304255854635193
0.075762,25-34,male,304255854635193
0.028638,25-34,female,304255854635193
0.033845,35-44,female,304255854635193
0.055194,65+,female,304255854635193
5.21e-4,55-64,unknown,304255854635193
0.002907,55-64,unknown,220231939784026
0.049419,18-24,male,220231939784026
0.084302,65+,female,220231939784026
0.15407,55-64,male,220231939784026
0.061047,45-54,female,220231939784026
0.156977,45-54,male,220231939784026
0.142442,65+,male,220231939784026
0.09593,55-64,female,220231939784026
0.020349,25-34,female,220231939784026
0.107558,35-44,male,220231939784026
0.087209,25-34,male,220231939784026
0.011628,18-24,female,220231939784026
0.023256,35-44,female,220231939784026
0.002907,65+,unknown,220231939784026
0.331395,35-44,male,247162620291528
0.194767,45-54,male,247162620291528
0.229651,25-34,male,247162620291528
0.031977,25-34,female,247162620291528
0.133721,18-24,male,247162620291528
0.023256,45-54,female,247162620291528
0.040698,35-44,female,247162620291528
0.014535,18-24,female,247162620291528
3.9e-4,25-34,unknown,2801441193506655
0.282471,55-64,male,2801441193506655
0.0039,18-24,female,2801441193506655
0.085654,55-64,female,2801441193506655
0.006475,25-34,female,2801441193506655
0.025587,25-34,male,2801441193506655
0.075123,35-44,male,2801441193506655
0.160933,65+,male,2801441193506655
0.033466,45-54,female,2801441193506655
3.12e-4,55-64,unknown,2801441193506655
0.213277,45-54,male,2801441193506655
0.010765,35-44,female,2801441193506655
0.079647,65+,female,2801441193506655
6.24e-4,45-54,unknown,2801441193506655
3.9e-4,35-44,unknown,2801441193506655
0.020438,18-24,male,2801441193506655
3.9e-4,65+,unknown,2801441193506655
1.56e-4,18-24,unknown,2801441193506655
2.45e-4,65+,unknown,728448194507311
0.001468,25-34,unknown,728448194507311
0.040617,45-54,male,728448194507311
0.006362,65+,female,728448194507311
0.025691,65+,male,728448194507311
0.045021,55-64,male,728448194507311
0.102276,25-34,female,728448194507311
0.160754,25-34,male,728448194507311
0.320773,18-24,male,728448194507311
0.240274,18-24,female,728448194507311
0.009787,35-44,female,728448194507311
0.033521,35-44,male,728448194507311
0.006851,45-54,female,728448194507311
0.004894,55-64,female,728448194507311
0.001223,18-24,unknown,728448194507311
2.45e-4,55-64,unknown,728448194507311
4.11e-4,45-54,unknown,505172137540111
0.001357,18-24,unknown,505172137540111
0.00176,35-44,unknown,505172137540111
0.009959,55-64,female,505172137540111
0.020864,45-54,female,505172137540111
0.013257,65+,male,505172137540111
0.073999,35-44,female,505172137540111
0.018331,55-64,male,505172137540111
0.130457,25-34,female,505172137540111
2.88e-4,65+,unknown,505172137540111
0.190245,18-24,male,505172137540111
0.121353,18-24,female,505172137540111
0.145219,35-44,male,505172137540111
0.049747,45-54,male,505172137540111
0.213889,25-34,male,505172137540111
0.006809,65+,female,505172137540111
0.00199,25-34,unknown,505172137540111
6.6e-5,55-64,unknown,505172137540111
3.87e-4,55-64,unknown,801486407111132
0.003867,18-24,female,801486407111132
0.272235,55-64,male,801486407111132
0.056651,65+,female,801486407111132
0.264888,45-54,male,801486407111132
0.027069,45-54,female,801486407111132
0.027842,25-34,male,801486407111132
0.099768,35-44,male,801486407111132
0.008121,35-44,female,801486407111132
5.8e-4,45-54,unknown,801486407111132
0.155839,65+,male,801486407111132
3.87e-4,65+,unknown,801486407111132
1.93e-4,18-24,unknown,801486407111132
3.87e-4,35-44,unknown,801486407111132
0.00522,25-34,female,801486407111132
3.87e-4,25-34,unknown,801486407111132
0.015661,18-24,male,801486407111132
0.060518,55-64,female,801486407111132
3.46e-4,35-44,unknown,3998224333572916
6.91e-4,18-24,unknown,3998224333572916
0.006911,55-64,female,3998224333572916
0.01244,45-54,female,3998224333572916
0.039046,55-64,male,3998224333572916
0.026607,65+,male,3998224333572916
0.01244,35-44,female,3998224333572916
0.071527,25-34,female,3998224333572916
0.108155,25-34,male,3998224333572916
0.328611,18-24,male,3998224333572916
0.280235,18-24,female,3998224333572916
0.057015,45-54,male,3998224333572916
0.048376,35-44,male,3998224333572916
0.006911,65+,female,3998224333572916
6.91e-4,25-34,unknown,3998224333572916
0.003579,35-44,unknown,2512175162422695
0.002147,25-34,unknown,2512175162422695
0.025054,25-34,female,2512175162422695
0.206514,18-24,male,2512175162422695
0.130995,25-34,male,2512175162422695
0.061203,18-24,female,2512175162422695
0.030422,35-44,female,2512175162422695
0.186829,45-54,male,2512175162422695
0.130995,55-64,male,2512175162422695
0.126342,35-44,male,2512175162422695
0.046528,45-54,female,2512175162422695
0.045812,55-64,female,2512175162422695
0.00179,18-24,unknown,2512175162422695
0.00179,45-54,unknown,2512175162422695
0.025185,45-54,male,904207880347619
0.100741,18-24,female,904207880347619
0.026667,45-54,female,904207880347619
0.191111,25-34,male,904207880347619
0.213333,35-44,male,904207880347619
0.201481,35-44,female,904207880347619
0.142222,18-24,male,904207880347619
0.094815,25-34,female,904207880347619
0.001481,35-44,unknown,904207880347619
0.001481,25-34,unknown,904207880347619
0.001481,18-24,unknown,904207880347619
7.82e-4,35-44,unknown,185968116616503
4.69e-4,45-54,unknown,185968116616503
0.012039,35-44,female,185968116616503
0.039087,45-54,female,185968116616503
0.020169,25-34,male,185968116616503
0.00985,25-34,female,185968116616503
0.170888,65+,male,185968116616503
0.153064,65+,female,185968116616503
0.173077,45-54,male,185968116616503
0.242964,55-64,male,185968116616503
0.124765,55-64,female,185968116616503
0.052376,35-44,male,185968116616503
4.69e-4,65+,unknown,185968116616503
2.09e-4,35-44,unknown,2922331938090109
0.011678,35-44,female,2922331938090109
0.003754,18-24,female,2922331938090109
0.114482,65+,male,2922331938090109
0.245751,55-64,male,2922331938090109
0.054947,65+,female,2922331938090109
0.03253,45-54,female,2922331938090109
0.284538,45-54,male,2922331938090109
0.133146,35-44,male,2922331938090109
3.13e-4,18-24,unknown,2922331938090109
0.028673,25-34,male,2922331938090109
0.066625,55-64,female,2922331938090109
0.016161,18-24,male,2922331938090109
6.26e-4,45-54,unknown,2922331938090109
3.13e-4,25-34,unknown,2922331938090109
0.00563,25-34,female,2922331938090109
3.13e-4,55-64,unknown,2922331938090109
3.13e-4,65+,unknown,2922331938090109
0.003268,45-54,unknown,242604500819815
0.045752,18-24,female,242604500819815
0.130719,45-54,male,242604500819815
0.189542,25-34,male,242604500819815
0.035948,55-64,female,242604500819815
0.078431,35-44,female,242604500819815
0.202614,35-44,male,242604500819815
0.081699,55-64,male,242604500819815
0.006536,35-44,unknown,242604500819815
0.071895,45-54,female,242604500819815
0.088235,18-24,male,242604500819815
0.003268,18-24,unknown,242604500819815
0.058824,25-34,female,242604500819815
0.003268,25-34,unknown,242604500819815
3e-4,25-34,unknown,231826525270922
5.99e-4,35-44,unknown,231826525270922
5.99e-4,55-64,unknown,231826525270922
0.011983,18-24,female,231826525270922
0.039545,35-44,female,231826525270922
0.018874,25-34,female,231826525270922
0.060515,55-64,female,231826525270922
0.257639,45-54,male,231826525270922
0.143499,35-44,male,231826525270922
0.047933,25-34,male,231826525270922
0.218694,55-64,male,231826525270922
0.030258,18-24,male,231826525270922
0.053325,45-54,female,231826525270922
0.033853,65+,female,231826525270922
0.082385,65+,male,231826525270922
0.178711,45-54,male,4184594721584787
0.037153,25-34,male,4184594721584787
0.09594,55-64,female,4184594721584787
0.262267,55-64,male,4184594721584787
0.194074,65+,male,4184594721584787
0.089826,65+,female,4184594721584787
0.08089,35-44,male,4184594721584787
0.034488,45-54,female,4184594721584787
0.01552,35-44,female,4184594721584787
0.009406,25-34,female,4184594721584787
7.84e-4,35-44,unknown,4184594721584787
3.14e-4,25-34,unknown,4184594721584787
6.27e-4,65+,unknown,4184594721584787
0.002976,45-54,unknown,511198099920029
0.059524,45-54,female,511198099920029
0.044643,35-44,female,511198099920029
0.130952,55-64,female,511198099920029
0.190476,55-64,male,511198099920029
0.14881,35-44,male,511198099920029
0.10119,65+,male,511198099920029
0.1875,45-54,male,511198099920029
0.133929,65+,female,511198099920029
0.001377,35-44,unknown,982985008775600
0.001377,25-34,unknown,982985008775600
0.088154,18-24,female,982985008775600
0.046832,45-54,male,982985008775600
0.436639,18-24,male,982985008775600
0.027548,65+,male,982985008775600
0.19146,25-34,male,982985008775600
0.121212,35-44,male,982985008775600
0.027548,25-34,female,982985008775600
0.00551,45-54,female,982985008775600
0.016529,55-64,male,982985008775600
0.019284,35-44,female,982985008775600
0.011019,65+,female,982985008775600
0.002755,55-64,female,982985008775600
0.002755,18-24,unknown,982985008775600
3.5e-4,65+,unknown,448783842989312
0.181052,45-54,male,448783842989312
1.4e-4,55-64,unknown,448783842989312
3.15e-4,35-44,unknown,448783842989312
2.1e-4,18-24,unknown,448783842989312
0.115313,65+,male,448783842989312
0.088514,65+,female,448783842989312
0.06119,18-24,male,448783842989312
0.206591,55-64,male,448783842989312
2.45e-4,45-54,unknown,448783842989312
0.04926,25-34,male,448783842989312
0.020432,35-44,female,448783842989312
0.052829,45-54,female,448783842989312
0.012,25-34,female,448783842989312
0.087674,35-44,male,448783842989312
0.109925,55-64,female,448783842989312
0.013854,18-24,female,448783842989312
1.05e-4,25-34,unknown,448783842989312
0.001158,45-54,unknown,852987742150304
0.016596,25-34,female,852987742150304
0.027788,35-44,female,852987742150304
0.006947,55-64,female,852987742150304
0.345812,45-54,male,852987742150304
0.325357,35-44,male,852987742150304
0.206484,25-34,male,852987742150304
0.028174,55-64,male,852987742150304
0.040525,45-54,female,852987742150304
7.72e-4,35-44,unknown,852987742150304
3.86e-4,25-34,unknown,852987742150304
0.001282,35-44,unknown,467174340966565
0.001282,18-24,unknown,467174340966565
0.003205,25-34,unknown,467174340966565
0.089103,35-44,female,467174340966565
0.155128,25-34,female,467174340966565
0.076282,18-24,female,467174340966565
0.322436,25-34,male,467174340966565
0.178205,18-24,male,467174340966565
0.173077,35-44,male,467174340966565
3.3e-4,25-34,unknown,441694320382285
0.150421,65+,male,441694320382285
1.65e-4,65+,unknown,441694320382285
0.009071,25-34,female,441694320382285
9.9e-4,45-54,unknown,441694320382285
0.127825,55-64,female,441694320382285
0.020782,25-34,male,441694320382285
0.045357,45-54,female,441694320382285
0.061686,35-44,male,441694320382285
3.3e-4,18-24,unknown,441694320382285
0.171697,45-54,male,441694320382285
0.115289,65+,female,441694320382285
0.258783,55-64,male,441694320382285
0.013525,35-44,female,441694320382285
0.017153,18-24,male,441694320382285
0.006268,18-24,female,441694320382285
3.3e-4,55-64,unknown,441694320382285
2.19e-4,25-34,unknown,473032280550619
2.19e-4,55-64,unknown,473032280550619
0.085302,65+,female,473032280550619
0.143045,55-64,female,473032280550619
0.016404,25-34,female,473032280550619
0.07021,45-54,female,473032280550619
0.173666,45-54,male,473032280550619
0.073491,65+,male,473032280550619
0.12839,35-44,male,473032280550619
0.037839,18-24,male,473032280550619
0.067804,25-34,male,473032280550619
0.013123,18-24,female,473032280550619
0.040464,35-44,female,473032280550619
0.148513,55-64,male,473032280550619
6.56e-4,45-54,unknown,473032280550619
6.56e-4,35-44,unknown,473032280550619
0.019163,45-54,female,426181888463467
0.215487,25-34,male,426181888463467
0.020727,45-54,male,426181888463467
0.237388,35-44,male,426181888463467
0.189675,35-44,female,426181888463467
0.066484,18-24,female,426181888463467
0.109112,18-24,male,426181888463467
0.138443,25-34,female,426181888463467
3.91e-4,25-34,unknown,426181888463467
0.001955,35-44,unknown,426181888463467
0.001173,18-24,unknown,426181888463467
0.002352,35-44,unknown,2485804025049356
0.002218,18-24,unknown,2485804025049356
0.022515,25-34,female,2485804025049356
0.013106,45-54,female,2485804025049356
0.029572,35-44,female,2485804025049356
0.142684,45-54,male,2485804025049356
0.023389,18-24,female,2485804025049356
0.289603,35-44,male,2485804025049356
0.251966,25-34,male,2485804025049356
0.219907,18-24,male,2485804025049356
0.002016,25-34,unknown,2485804025049356
6.72e-4,45-54,unknown,2485804025049356
0.125,25-34,male,2755867354743708
0.75,18-24,male,2755867354743708
0.125,25-34,female,2755867354743708
7.07e-4,35-44,unknown,715489509327155
0.024024,65+,female,715489509327155
1.77e-4,65+,unknown,715489509327155
3.53e-4,45-54,unknown,715489509327155
1.77e-4,55-64,unknown,715489509327155
0.008302,18-24,female,715489509327155
0.008832,35-44,female,715489509327155
0.011835,45-54,female,715489509327155
0.024377,55-64,female,715489509327155
3.53e-4,18-24,unknown,715489509327155
0.128599,18-24,male,715489509327155
0.166402,55-64,male,715489509327155
0.170288,25-34,male,715489509327155
0.0938,65+,male,715489509327155
0.186186,35-44,male,715489509327155
0.164635,45-54,male,715489509327155
0.010775,25-34,female,715489509327155
1.77e-4,25-34,unknown,715489509327155
4.42e-4,25-34,unknown,431326854646363
8.83e-4,45-54,unknown,431326854646363
0.002208,18-24,unknown,431326854646363
0.024293,18-24,female,431326854646363
0.004417,35-44,unknown,431326854646363
0.071555,55-64,female,431326854646363
0.071113,45-54,female,431326854646363
0.051678,35-44,female,431326854646363
